CustomerKey;GeographyKey;FullName;Age;MaritalStatus;Gender;YearlyIncome;IncomeCat;TotalChildren;NumberChildrenAtHome;Education;Occupation;HouseOwner;NumberCarsOwned;YearsSinceFirstPurchase;CloseToStore
27420;60;Samuel Turner;66;Single;Male;40000;Average;2;1;Partial High School;Skilled Manual;Yes;2;1;No
27421;453;Mindy Chander;61;Single;Female;60000;Average;2;1;Partial College;Professional;No;2;2;Yes
27422;553;Evan Gonzalez;66;Married;Male;60000;Average;2;1;Partial College;Professional;Yes;2;1;No
27423;312;Dakota Butler;67;Single;Male;60000;Average;2;1;Partial College;Professional;No;0;2;Yes
27424;331;Luis P. Mitchell;67;Single;Male;60000;Average;2;1;Partial College;Professional;Yes;0;2;No
27425;338;Steven Morris;66;Single;Male;60000;Average;2;1;Partial College;Professional;No;1;2;Yes
27426;343;Evan M. Stewart;61;Single;Male;60000;Average;2;1;Partial College;Professional;Yes;1;1;No
27427;369;Mason Young;61;Single;Male;70000;High;5;1;Partial College;Professional;No;2;2;Yes
27428;62;Paige Foster;66;Single;Female;40000;Average;2;1;Partial High School;Skilled Manual;Yes;2;1;No
27429;70;Stephanie A. Ward;66;Single;Female;40000;Average;2;1;Partial High School;Skilled Manual;Yes;3;2;No
27430;611;Stephanie N. Young;66;Married;Female;60000;Average;2;1;Partial College;Professional;Yes;2;1;No
27431;546;Ethan F. Jenkins;60;Single;Male;60000;Average;2;1;Partial College;Professional;No;2;2;Yes
27432;307;Craig C. Ruiz;60;Single;Male;60000;Average;2;1;Partial College;Professional;Yes;1;1;No
27433;310;Barry Garcia;65;Single;Male;60000;Average;2;1;Partial College;Professional;No;1;1;Yes
27434;336;David S. Patterson;66;Single;Male;70000;High;4;2;Partial College;Professional;Yes;1;0;No
27435;339;Alexandra J. Johnson;65;Married;Female;70000;High;4;2;Partial College;Professional;Yes;1;1;No
27436;49;Carmen C. Mehta;59;Single;Female;60000;Average;2;1;High School;Professional;Yes;2;1;No
27437;53;Gabriella A. Reed;65;Single;Female;60000;Average;2;1;High School;Professional;Yes;2;1;No
27438;298;Alejandro Shan;64;Married;Male;60000;Average;2;1;Partial College;Professional;Yes;1;1;No
27439;325;Chase A. Ramirez;63;Single;Male;70000;High;2;1;High School;Professional;No;2;2;Yes
27440;631;Trinity A. Howard;63;Single;Female;70000;High;2;1;Partial High School;Skilled Manual;No;2;2;Yes
27441;64;Jose Ross;63;Married;Male;60000;Average;3;1;High School;Professional;No;2;1;Yes
27442;310;Janelle C. Raman;62;Married;Female;60000;Average;3;1;High School;Professional;Yes;2;1;No
27443;347;Jessica M. Jackson;62;Single;Female;60000;Average;3;1;Partial High School;Skilled Manual;Yes;2;1;No
27444;644;Kayla E. Martinez;47;Married;Female;70000;High;5;5;Graduate Degree;Professional;No;2;1;Yes
27445;310;Shaun S. Tang;46;Married;Male;70000;High;5;5;Graduate Degree;Professional;Yes;2;1;Yes
27446;369;Tyler Jones;41;Single;Male;80000;High;3;0;Graduate Degree;Professional;Yes;0;2;Yes
27447;385;Miranda D. Hayes;47;Married;Female;80000;High;3;0;Graduate Degree;Professional;Yes;0;2;Yes
27448;285;Marc Romero;51;Single;Male;40000;Average;0;0;Bachelors;Professional;Yes;1;2;Yes
27449;358;Bryan Cox;48;Single;Male;80000;High;0;0;Bachelors;Management;Yes;1;2;Yes
27450;644;Abigail I. Ross;48;Married;Female;100000;Very High;1;0;Bachelors;Management;Yes;2;2;Yes
27451;51;Thomas C. Washington;48;Single;Male;100000;Very High;2;0;Bachelors;Management;No;2;1;Yes
27452;385;Evan A. Watson;49;Single;Male;120000;Very High;0;1;Bachelors;Management;No;3;2;Yes
27453;312;Carson Henderson;47;Single;Male;80000;High;4;3;Bachelors;Management;Yes;0;2;Yes
27454;52;Benjamin R. Wang;42;Married;Male;90000;High;4;4;Bachelors;Management;Yes;1;1;Yes
27455;543;Brianna P. Jenkins;47;Single;Female;100000;Very High;2;0;Bachelors;Management;No;3;2;Yes
27456;627;Jackson Hughes;48;Married;Male;100000;Very High;2;0;Bachelors;Management;Yes;3;1;Yes
27457;546;Elizabeth Walker;48;Single;Female;100000;Very High;2;0;Bachelors;Management;No;3;1;Yes
27458;299;Roger R. Liang;42;Married;Male;110000;Very High;2;1;Bachelors;Management;Yes;3;1;Yes
27459;301;Kevin Kumar;42;Married;Male;130000;Very High;1;0;Graduate Degree;Management;Yes;2;2;Yes
27460;307;Grant S. Goel;42;Single;Male;130000;Very High;1;0;Graduate Degree;Management;No;3;2;Yes
27461;648;Arianna Coleman;36;Single;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27462;298;Xavier Rodriguez;37;Single;Male;40000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
27463;307;Rachel Morgan;36;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;No;1;1;Yes
27464;13;Jacquelyn P. Torres;71;Married;Female;20000;Low;3;0;High School;Skilled Manual;No;2;1;Yes
27465;553;Seth L. Garcia;37;Single;Male;30000;Very High;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
27466;648;Abigail Murphy;38;Single;Female;30000;Very High;0;0;Partial College;Skilled Manual;No;1;1;Yes
27467;312;Jackson S. Coleman;38;Married;Male;60000;Average;0;0;Partial College;Skilled Manual;Yes;2;2;Yes
27468;316;Robert C. Powell;37;Married;Male;60000;Average;0;0;Partial College;Skilled Manual;No;2;2;Yes
27469;12;Anne Gill;70;Single;Female;30000;Very High;2;0;Partial College;Clerical;No;2;2;Yes
27470;16;Raquel A. Dominguez;69;Married;Female;30000;Very High;2;0;Partial College;Clerical;No;2;2;Yes
27471;30;Susan Gao;68;Single;Female;20000;Low;2;1;High School;Skilled Manual;Yes;2;2;Yes
27472;27;Mindy V. Chande;68;Single;Female;20000;Low;2;1;Partial High School;Clerical;Yes;2;2;Yes
27473;40;Gabriel Lal;57;Single;Male;20000;Low;2;1;Partial High School;Clerical;Yes;2;2;Yes
27474;612;Alexandria C. Hayes;39;Single;Female;40000;Average;0;0;Bachelors;Professional;Yes;2;1;Yes
27475;631;Alexa Bailey;39;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;Yes;1;1;Yes
27476;298;Alexis L. Alexander;39;Single;Female;40000;Average;0;0;Partial College;Skilled Manual;Yes;2;1;Yes
27477;299;Hunter R. Wright;38;Single;Male;40000;Average;0;0;Partial College;Skilled Manual;Yes;2;1;Yes
27478;307;Sheila Alvarez;39;Married;Female;60000;Average;0;0;Partial College;Skilled Manual;Yes;2;1;Yes
27479;325;Kaitlyn T. Sanders;39;Single;Female;60000;Average;0;0;Partial College;Skilled Manual;No;2;1;Yes
27480;336;Chloe J. Parker;39;Single;Female;70000;High;0;0;Partial College;Skilled Manual;No;2;0;Yes
27481;361;Oscar H. Gonzales;39;Single;Male;70000;High;0;0;Partial College;Skilled Manual;No;2;1;Yes
27482;2;Gary Diaz;61;Married;Male;10000;Low;2;1;Partial High School;Clerical;Yes;2;1;Yes
27483;25;Thomas N. Shan;61;Married;Male;20000;Low;2;1;Partial High School;Clerical;Yes;2;2;Yes
27484;35;Kristen Zhang;67;Single;Female;20000;Low;2;1;Partial High School;Clerical;Yes;2;2;Yes
27485;9;Nina Tang;60;Single;Female;20000;Low;2;1;Partial High School;Clerical;No;2;2;Yes
27486;6;Mathew M. Gill;60;Single;Male;20000;Low;2;1;Partial High School;Clerical;No;2;2;Yes
27487;16;Cedric R. Guo;53;Married;Male;20000;Low;2;1;Partial High School;Clerical;Yes;2;2;Yes
27488;14;Sheila Munoz;65;Married;Female;20000;Low;2;1;Partial High School;Clerical;No;2;2;Yes
27489;40;Haley Hall;64;Single;Female;20000;Low;2;1;Partial High School;Clerical;Yes;2;2;Yes
27490;40;Natasha N. Martin;65;Single;Female;20000;Low;2;1;Partial High School;Clerical;Yes;2;2;Yes
27491;8;Maurice C. Luo;64;Married;Male;20000;Low;3;1;Partial High School;Clerical;No;4;1;Yes
27492;35;Clayton M. Lin;64;Married;Male;30000;Very High;3;0;High School;Skilled Manual;Yes;2;2;Yes
27493;38;Barbara Zheng;63;Married;Female;30000;Very High;3;0;High School;Skilled Manual;Yes;2;2;Yes
27494;15;Virginia A. Perez;57;Single;Female;40000;Average;2;0;Partial College;Skilled Manual;No;2;2;Yes
27495;14;Nina Luo;61;Single;Female;40000;Average;3;0;Partial High School;Clerical;No;2;1;Yes
27496;35;Stanley J. Suri;56;Single;Male;40000;Average;3;0;Partial High School;Clerical;No;2;1;Yes
27497;2;Johnathan R. Rana;61;Single;Male;40000;Average;3;0;Partial High School;Clerical;No;2;1;Yes
27498;10;Marie J. Ruiz;49;Single;Female;80000;High;2;0;Partial College;Skilled Manual;No;2;2;Yes
27499;14;Barbara N. Kumar;60;Married;Female;80000;High;2;0;Partial College;Skilled Manual;Yes;2;2;Yes
27500;36;Luis Hill;55;Single;Male;80000;High;2;0;Partial College;Skilled Manual;Yes;2;2;Yes
27501;6;Darren Alonso;55;Married;Male;80000;High;2;0;Partial College;Skilled Manual;Yes;2;1;Yes
27502;71;Tyler Thompson;40;Single;Male;40000;Average;0;0;Partial College;Skilled Manual;Yes;2;1;Yes
27503;432;Warren D. Shen;40;Single;Male;40000;Average;0;0;Partial College;Skilled Manual;Yes;2;1;Yes
27504;542;Rebecca F. Lopez;40;Single;Female;40000;Average;0;0;High School;Skilled Manual;No;2;2;Yes
27505;302;Bonnie L.. Skelly;40;Single;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27506;302;Carla Srini;41;Married;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;1;Yes
27507;310;Valerie R. Li;41;Married;Female;40000;Average;0;0;High School;Skilled Manual;Yes;2;0;Yes
27508;299;James K. Edwards;43;Single;Male;60000;Average;0;0;Partial College;Skilled Manual;No;2;2;Yes
27509;648;Zachary G. Johnson;40;Single;Male;60000;Average;0;0;Partial College;Professional;No;2;1;Yes
27510;302;Cole Q. Bailey;39;Single;Male;60000;Average;0;0;Partial College;Professional;No;2;1;Yes
27511;13;Bethany Goel;43;Single;Female;80000;High;2;0;High School;Skilled Manual;No;2;1;Yes
27512;14;Joe L. Lopez;60;Single;Male;80000;High;2;0;High School;Skilled Manual;No;2;1;Yes
27513;39;Cara L. Zheng;59;Single;Female;70000;High;2;0;High School;Skilled Manual;No;2;1;Yes
27514;32;Daisy Navarro;59;Single;Female;70000;High;2;0;High School;Skilled Manual;No;2;1;Yes
27515;2;Keith P. Becker;58;Single;Male;100000;Very High;1;0;Bachelors;Management;No;3;1;Yes
27516;18;Charles M. Murphy;51;Single;Male;100000;Very High;1;1;Bachelors;Management;Yes;3;0;Yes
27517;32;Jessie R. Xu;57;Married;Male;100000;Very High;1;1;Bachelors;Management;Yes;3;1;Yes
27518;38;Stefanie Perez;57;Married;Female;100000;Very High;1;1;Bachelors;Management;Yes;3;1;Yes
27519;8;Alejandro A. Li;57;Single;Male;110000;Very High;4;1;Bachelors;Management;No;4;1;Yes
27520;30;Francis J. Navarro;57;Single;Male;110000;Very High;4;1;Bachelors;Management;No;4;1;Yes
27521;307;Gabriel G. Foster;42;Single;Male;80000;High;0;0;Bachelors;Management;No;1;2;Yes
27522;53;Madeline A. Carter;41;Married;Female;50000;Average;0;0;High School;Professional;Yes;2;1;Yes
27523;609;Kayla E. Martin;42;Single;Female;50000;Average;0;0;High School;Professional;No;2;2;Yes
27524;612;Denise C. Suri;41;Single;Female;50000;Average;0;0;Partial High School;Skilled Manual;No;2;2;Yes
27525;614;Ariana K. Sanders;42;Married;Female;60000;Average;0;0;Partial College;Professional;No;2;1;Yes
27526;300;Ramon D. Ma;41;Married;Male;60000;Average;0;0;Partial College;Professional;Yes;2;1;Yes
27527;311;Tina Sanchez;38;Single;Female;120000;Very High;2;2;Bachelors;Management;No;3;2;Yes
27528;338;Jade D. Stewart;44;Married;Female;130000;Very High;0;1;Graduate Degree;Management;Yes;4;1;Yes
27529;358;Rachel S. White;50;Married;Female;130000;Very High;1;1;Graduate Degree;Management;Yes;4;1;Yes
27530;372;Maria Ross;59;Married;Female;70000;High;2;0;Partial High School;Skilled Manual;Yes;2;1;Yes
27531;635;Abigail E. Bailey;46;Single;Female;40000;Average;0;0;Bachelors;Professional;No;1;2;Yes
27532;626;Kaitlyn Flores;46;Single;Female;60000;Average;4;4;Bachelors;Skilled Manual;Yes;2;1;Yes
27533;298;Allison C. Perez;52;Married;Female;60000;Average;4;4;Bachelors;Skilled Manual;Yes;2;1;Yes
27534;302;Candace Chapman;51;Single;Female;60000;Average;4;4;Bachelors;Skilled Manual;No;3;2;Yes
27535;360;Ian K. Cook;52;Single;Male;60000;Average;5;5;Bachelors;Skilled Manual;Yes;3;2;No
27536;69;Victoria R. Wilson;41;Married;Female;60000;Average;4;2;Bachelors;Skilled Manual;Yes;2;2;Yes
27537;348;Amanda A. Bryant;47;Married;Female;70000;High;4;2;Bachelors;Professional;Yes;2;2;Yes
27538;536;José J. Jackson;53;Married;Male;70000;High;4;2;Bachelors;Professional;Yes;2;0;Yes
27539;310;Samuel L. Winston;47;Single;Male;70000;High;0;0;Bachelors;Professional;No;1;2;Yes
27540;325;Jacqueline L. Butler;47;Single;Female;70000;High;0;0;Bachelors;Professional;No;1;2;Yes
27541;347;Samantha Martin;47;Single;Female;70000;High;0;0;Bachelors;Professional;Yes;1;2;Yes
27542;616;Jessica M. Rivera;54;Married;Female;70000;High;1;0;Bachelors;Professional;Yes;1;2;Yes
27543;348;Katherine P. Griffin;54;Married;Female;70000;High;1;0;Bachelors;Professional;Yes;1;2;Yes
27544;299;Marissa Hayes;54;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27545;52;Lucas Garcia;49;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27546;334;Jackson A. Ross;56;Single;Male;40000;Average;4;2;High School;Skilled Manual;Yes;2;2;Yes
27547;374;Kevin C. Hill;55;Married;Male;40000;Average;4;2;High School;Skilled Manual;Yes;2;2;Yes
27548;607;Mason Green;44;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;1;Yes
27549;644;Hunter M. Johnson;55;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27550;71;Marcus L. Blue;43;Single;Male;60000;Average;0;0;Partial College;Skilled Manual;No;1;2;Yes
27551;539;Antonio E. Long;48;Married;Male;60000;Average;0;0;Partial College;Skilled Manual;No;1;2;Yes
27552;312;Shannon C. Guo;49;Single;Female;60000;Average;0;0;Graduate Degree;Professional;No;1;2;Yes
27553;358;Julia M. Sanders;48;Single;Female;60000;Average;0;0;Graduate Degree;Professional;No;1;2;Yes
27554;331;Jordyn J. West;50;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27555;374;Isabella Alexander;55;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27556;552;Amanda Cox;56;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27557;53;Richard Thomas;55;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27558;638;Caleb J. Kumar;56;Married;Male;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27559;641;Emily R. Rodriguez;50;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27560;59;Grace M. Patterson;56;Married;Female;60000;Average;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27561;383;Kimberly L. Brooks;57;Single;Female;60000;Average;5;4;Bachelors;Professional;Yes;0;1;Yes
27562;68;Haley S. Bailey;51;Married;Female;60000;Average;5;4;Bachelors;Professional;Yes;1;0;Yes
27563;552;Devin Bennett;57;Married;Male;60000;Average;5;4;Bachelors;Professional;Yes;1;1;Yes
27564;301;Kevin Lal;56;Single;Male;60000;Average;4;3;Bachelors;Professional;Yes;0;1;Yes
27565;315;Kayla L. Wood;57;Married;Female;60000;Average;4;3;Bachelors;Professional;No;0;1;Yes
27566;374;Tristan Long;56;Married;Male;60000;Average;4;3;Bachelors;Professional;Yes;0;1;Yes
27567;638;Miranda J. Foster;56;Married;Female;60000;Average;4;3;Bachelors;Professional;No;0;1;Yes
27568;545;Miguel Evans;51;Single;Male;70000;High;2;0;Graduate Degree;Professional;No;1;2;Yes
27569;385;Jocelyn E. Wood;51;Single;Female;70000;High;2;0;Graduate Degree;Professional;Yes;1;2;Yes
27570;612;Natasha Navarro;45;Single;Female;80000;High;2;0;Graduate Degree;Professional;No;0;2;Yes
27571;310;Shannon Gao;40;Married;Female;80000;High;4;0;Graduate Degree;Professional;Yes;0;2;Yes
27572;316;Isaiah Carter;46;Married;Male;80000;High;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27573;374;Hunter Lal;58;Married;Male;80000;High;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27574;369;Madeline D. Hill;47;Married;Female;80000;High;1;0;Partial College;Skilled Manual;Yes;1;2;Yes
27575;301;Emma J. Wilson;52;Single;Female;60000;Average;3;2;Bachelors;Professional;No;0;2;Yes
27576;545;Caroline Gonzales;52;Married;Female;60000;Average;1;0;Bachelors;Professional;No;1;2;Yes
27577;632;Patrick K. Cook;58;Single;Male;60000;Average;1;0;Bachelors;Professional;No;1;3;Yes
27578;334;Courtney Carter;57;Married;Female;60000;Average;1;0;Bachelors;Professional;Yes;1;3;Yes
27579;307;Bruce Suarez;58;Married;Male;70000;High;5;4;Graduate Degree;Professional;Yes;2;1;Yes
27580;18;Krista L. Blanco;46;Married;Female;80000;High;4;4;Graduate Degree;Management;Yes;0;1;Yes
27581;25;Phillip Kapoor;46;Married;Male;80000;High;4;4;Graduate Degree;Management;Yes;0;1;Yes
27582;20;Latoya A. Nath;46;Single;Female;90000;High;2;0;Bachelors;Professional;No;0;1;Yes
27583;28;Calvin E. Xu;46;Married;Male;90000;High;2;0;Bachelors;Professional;Yes;0;1;Yes
27584;38;Tina C. Malhotra;40;Single;Female;90000;High;2;0;Bachelors;Professional;No;0;1;Yes
27585;31;Candace Subram;40;Married;Female;90000;High;2;0;Bachelors;Professional;No;0;1;Yes
27586;2;Jenny She;47;Married;Female;60000;Average;2;2;Bachelors;Professional;Yes;1;1;Yes
27587;15;Cara Li;48;Single;Female;60000;Average;2;2;Bachelors;Professional;No;1;1;Yes
27588;6;Virginia M. Chandra;47;Single;Female;70000;High;5;5;Bachelors;Professional;Yes;3;1;No
27589;19;Derek L. Yuan;43;Single;Male;60000;Average;2;2;Bachelors;Professional;No;1;1;Yes
27590;35;Dominic B. Lopez;49;Married;Male;60000;Average;2;2;Bachelors;Professional;Yes;1;1;Yes
27591;3;Gerald M. Serrano;48;Married;Male;70000;High;5;5;Bachelors;Professional;No;3;1;No
27592;10;Hector Ruiz;48;Single;Male;70000;High;5;5;Bachelors;Professional;Yes;3;1;No
27593;3;Jorge Lin;43;Married;Male;70000;High;5;5;Bachelors;Professional;Yes;4;1;No
27594;12;Nicolas A. Andersen;49;Single;Male;80000;High;5;5;Graduate Degree;Management;Yes;3;1;Yes
27595;7;Jamie S. Wu;49;Married;Female;80000;High;5;5;Graduate Degree;Management;Yes;3;1;Yes
27596;21;Edgar A. Raman;44;Married;Male;80000;High;5;5;Bachelors;Professional;Yes;3;1;Yes
27597;27;Carl Jai;49;Single;Male;90000;High;0;0;Bachelors;Professional;No;0;1;Yes
27598;40;Marco Gonzalez;50;Single;Male;90000;High;2;0;Bachelors;Professional;Yes;0;1;Yes
27599;39;Cory B. Subram;50;Married;Male;90000;High;2;0;Bachelors;Professional;No;0;1;Yes
27600;372;Destiny J. Sanchez;62;Single;Female;60000;Average;3;1;Partial High School;Skilled Manual;No;2;1;Yes
27601;301;Sydney C. Rogers;51;Single;Female;60000;Average;3;1;Partial High School;Skilled Manual;No;3;3;Yes
27602;52;Wyatt C. Campbell;63;Single;Male;60000;Average;3;1;Partial High School;Skilled Manual;No;3;2;Yes
27603;347;Mya L. Barnes;59;Married;Female;70000;High;2;0;Partial High School;Skilled Manual;Yes;2;1;Yes
27604;632;Richard Brooks;59;Married;Male;60000;Average;2;0;High School;Professional;Yes;2;3;Yes
27605;638;Miguel Martinez;48;Married;Male;60000;Average;2;0;High School;Professional;Yes;2;3;Yes
27606;545;Courtney A. Edwards;59;Single;Female;70000;High;2;1;Partial College;Professional;No;0;3;Yes
27607;53;Joshua A. Martin;59;Married;Male;80000;High;2;0;Partial High School;Skilled Manual;Yes;2;1;Yes
27608;609;Hector E. Hernandez;54;Married;Male;80000;High;2;0;Partial High School;Skilled Manual;Yes;2;1;Yes
27609;300;Audrey J. Alonso;54;Married;Female;80000;High;2;0;Partial High School;Skilled Manual;Yes;2;1;Yes
27610;372;Jeremy Washington;60;Single;Male;80000;High;2;0;Partial High School;Skilled Manual;No;2;1;Yes
27611;316;Jack W. Edwards;59;Married;Male;60000;Average;2;0;High School;Professional;Yes;2;3;Yes
27612;299;Lucas Hill;43;Married;Male;60000;Average;2;0;High School;Professional;Yes;2;3;Yes
27613;59;Alexia Washington;48;Single;Female;60000;Average;2;0;High School;Professional;No;2;2;Yes
27614;609;Warren Ye;59;Married;Male;60000;Average;2;0;High School;Professional;No;2;3;Yes
27615;331;Maria E. Henderson;51;Married;Female;120000;Very High;3;2;Bachelors;Management;Yes;4;3;Yes
27616;335;Emma W. Brown;50;Single;Female;120000;Very High;3;2;Bachelors;Management;Yes;4;4;Yes
27617;631;Morgan Phillips;41;Single;Female;90000;High;0;0;Partial College;Professional;No;1;3;Yes
27618;641;Melanie Diaz;46;Married;Female;100000;Very High;5;2;Partial College;Professional;Yes;1;1;Yes
27619;307;Joseph F. Lee;46;Single;Male;120000;Very High;4;2;Partial College;Professional;Yes;4;1;Yes
27620;310;Nicole A. Hughes;46;Single;Female;130000;Very High;2;2;Graduate Degree;Management;No;2;1;Yes
27621;369;Edward Brown;46;Single;Male;160000;Very High;0;0;Graduate Degree;Management;No;4;4;Yes
27622;611;Lucas Wilson;54;Married;Male;70000;High;4;3;Partial College;Professional;No;0;1;Yes
27623;336;Christian L. Jackson;59;Single;Male;80000;High;3;0;Partial College;Professional;No;1;3;Yes
27624;361;Connor Russell;54;Married;Male;80000;High;2;1;Partial College;Professional;Yes;1;1;Yes
27625;542;Alexandria W. Hughes;60;Single;Female;90000;High;2;1;Partial College;Professional;No;0;3;No
27626;315;Connor Hayes;81;Single;Male;90000;High;4;0;Bachelors;Management;Yes;1;1;Yes
27627;337;Jason M. Yang;81;Single;Male;130000;Very High;1;2;Graduate Degree;Management;No;3;1;Yes
27628;51;Jasmine Hughes;47;Single;Female;80000;High;4;3;Partial College;Professional;No;2;1;Yes
27629;632;Jose D. Bryant;52;Married;Male;90000;High;0;0;Partial College;Professional;Yes;1;1;No
27630;307;Xavier A. Coleman;52;Single;Male;110000;Very High;4;2;Bachelors;Management;No;4;1;Yes
27631;348;Gabriella Phillips;41;Single;Female;130000;Very High;3;2;Bachelors;Management;No;4;1;Yes
27632;49;Sheila M. Ortega;54;Married;Female;80000;High;5;4;Partial College;Professional;Yes;2;1;Yes
27633;69;Richard Russell;54;Married;Male;80000;High;5;4;Partial College;Professional;Yes;3;1;Yes
27634;70;Jacqueline S. Cooper;53;Single;Female;80000;High;5;4;Partial College;Professional;Yes;3;1;Yes
27635;612;Grace E. Perry;42;Married;Female;90000;High;5;4;Partial College;Professional;Yes;4;1;Yes
27636;618;Paige Murphy;53;Married;Female;100000;Very High;1;2;Partial College;Professional;Yes;3;3;Yes
27637;543;Gabrielle Cook;54;Single;Female;100000;Very High;1;2;Partial College;Professional;No;3;1;Yes
27638;627;Marcus T. Brooks;48;Single;Male;100000;Very High;1;2;Partial College;Professional;No;3;1;Yes
27639;644;Emma H. Price;53;Single;Female;100000;Very High;1;2;Partial College;Professional;No;4;1;Yes
27640;311;Lauren Thomas;53;Single;Female;120000;Very High;1;3;Partial College;Professional;No;4;0;Yes
27641;316;Miranda Alexander;54;Single;Female;120000;Very High;1;3;Partial College;Professional;Yes;4;3;Yes
27642;331;Kayla G. Johnson;54;Single;Female;120000;Very High;1;3;High School;Professional;No;4;1;Yes
27643;64;Austin Henderson;54;Single;Male;70000;High;5;4;Partial College;Professional;Yes;3;1;Yes
27644;618;Alexandria A. Sanchez;49;Married;Female;90000;High;4;3;Partial College;Professional;Yes;0;1;Yes
27645;312;Colin G. Anand;49;Married;Male;120000;Very High;1;3;High School;Professional;Yes;4;4;Yes
27646;329;Jackson L. Li;54;Single;Male;130000;Very High;1;3;Bachelors;Management;No;2;3;Yes
27647;361;Daniel L. Moore;49;Married;Male;150000;Very High;1;2;Partial College;Professional;No;4;0;Yes
27648;644;Chase Rogers;60;Single;Male;80000;High;2;0;Partial High School;Skilled Manual;No;2;1;Yes
27649;637;Evan C. Bailey;61;Married;Male;60000;Average;2;0;High School;Professional;No;2;3;Yes
27650;542;Richard Griffin;61;Married;Male;70000;High;4;3;High School;Professional;Yes;0;1;Yes
27651;311;Jeremy Murphy;60;Married;Male;90000;High;2;1;High School;Professional;Yes;1;3;No
27652;553;Miguel G. Foster;61;Married;Male;70000;High;2;0;Partial High School;Skilled Manual;Yes;2;1;Yes
27653;49;Kellie Rubio;81;Married;Female;30000;Very High;4;0;High School;Professional;Yes;2;1;Yes
27654;299;Carrie E. Diaz;81;Married;Female;60000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
27655;312;Melinda Alvarez;80;Single;Female;90000;High;4;0;Bachelors;Management;Yes;2;1;Yes
27656;68;Gabriel Bryant;79;Single;Male;40000;Average;3;0;Partial College;Professional;No;2;1;Yes
27657;432;Frederick Chandra;79;Married;Male;50000;Average;2;0;Graduate Degree;Management;No;2;1;Yes
27658;539;Cole Gray;79;Single;Male;50000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
27659;637;Jesse Lopez;80;Married;Male;50000;Average;2;0;Graduate Degree;Management;Yes;2;1;Yes
27660;311;Gerald A. Carlson;80;Married;Male;80000;High;4;0;Graduate Degree;Management;Yes;2;1;Yes
27661;343;Christopher F. Martinez;79;Married;Male;120000;Very High;1;3;Graduate Degree;Management;Yes;4;1;Yes
27662;301;Bianca G. Zheng;56;Single;Female;110000;Very High;5;3;Partial College;Professional;Yes;4;3;Yes
27663;368;Aaron P. Collins;50;Single;Male;170000;Very High;1;1;Graduate Degree;Management;No;2;3;Yes
27664;383;Luis Roberts;50;Married;Male;170000;Very High;1;1;Bachelors;Management;Yes;4;1;Yes
27665;314;Miguel Patterson;62;Single;Male;70000;High;2;0;Partial High School;Skilled Manual;Yes;2;1;Yes
27666;322;Alyssa L. Garcia;61;Married;Female;60000;Average;3;0;Partial High School;Skilled Manual;Yes;2;3;Yes
27667;314;Jessica M. Sanchez;61;Married;Female;70000;High;3;1;High School;Professional;No;1;3;Yes
27668;623;Kevin Gonzalez;62;Single;Male;70000;High;3;0;Graduate Degree;Management;Yes;2;3;Yes
27669;312;Katelyn I. Allen;51;Married;Female;70000;High;3;0;Graduate Degree;Management;Yes;2;3;Yes
27670;347;Kayla W. Long;51;Single;Female;70000;High;3;0;Graduate Degree;Management;No;2;3;Yes
27671;607;Jeremiah D. Martinez;63;Single;Male;70000;High;3;0;Graduate Degree;Management;No;2;3;Yes
27672;59;Justin W. Brown;63;Single;Male;60000;Average;3;0;Graduate Degree;Management;Yes;2;3;Yes
27673;611;Jennifer M. Young;63;Single;Female;60000;Average;3;0;Graduate Degree;Management;Yes;2;3;Yes
27674;336;Gabrielle Rivera;64;Married;Female;40000;Average;3;0;Partial College;Professional;Yes;2;1;Yes
27675;548;Arianna M. Bell;63;Married;Female;40000;Average;3;0;Partial College;Professional;Yes;2;1;Yes
